,net_assets,ytd_return,fund_yield,net_annual_expense_ratio_fund,net_annual_expense_ratio_category,portfolio_stocks,portfolio_bonds,price_earnings,price_book,price_sales,price_cashflow,basic_materials,consumer_cyclical,financial_services,real_estate,consumer_defensive,healthcare,utilities,communication_services,energy,industrials,technology,rating_us_government,rating_aaa,rating_aa,rating_a,rating_bbb,rating_bb,rating_b,rating_below_b,rating_others,fund_return_ytd,category_return_ytd,fund_return_1month,category_return_1month,fund_return_3months,category_return_3months,fund_return_1year,category_return_1year,fund_return_3years,category_return_3years,fund_return_5years,category_return_5years,fund_return_10years,category_return_10years,fund_return_2018,fund_return_2017,fund_return_2016,fund_return_2015,fund_return_2014,fund_return_2013,fund_return_2012,fund_return_2011,fund_return_2010,fund_alpha_3years,category_alpha_3years,fund_alpha_5years,category_alpha_5years,fund_alpha_10years,category_alpha_10years,fund_beta_3years,category_beta_3years,fund_beta_5years,category_beta_5years,fund_beta_10years,category_beta_10years,fund_mean_annual_return_3years,category_mean_annual_return_3years,fund_mean_annual_return_5years,category_mean_annual_return_5years,fund_mean_annual_return_10years,category_mean_annual_return_10years,fund_r_squared_3years,category_r_squared_3years,fund_r_squared_5years,category_r_squared_5years,fund_r_squared_10years,category_r_squared_10years,fund_standard_deviation_3years,category_standard_deviation_3years,fund_standard_deviation_5years,category_standard_deviation_5years,fund_standard_deviation_10years,category_standard_deviation_10years,fund_sharpe_ratio_3years,category_sharpe_ratio_3years,fund_sharpe_ratio_5years,category_sharpe_ratio_5years,fund_sharpe_ratio_10years,category_sharpe_ratio_10years,category_treynor_ratio_3years,fund_treynor_ratio_5years,fund_treynor_ratio_10years,category_treynor_ratio_10years
fund_return_3years,0.007891616191916412,0.6066997421932655,0.11838685725262199,-0.13479580624239182,-0.2751000356764499,0.377041280877271,-0.10711421135806914,0.3885662638468069,0.4229113678558974,0.32415572662554926,0.38705296423428354,0.08697186618986318,0.1528945828324081,0.16669978897774773,0.058146452454987126,0.07545799326269238,0.16338422766198238,0.077468508520426,0.08518650467324683,0.019460603307449885,0.1700275809781027,0.30333311277204933,,-0.0634000940285033,-0.05117471552330881,-0.05886800892714011,-0.05500758606274905,-0.0045088815163880705,-0.0011508940478572567,0.006105307069614783,-0.0033010670363545942,0.5697903037648214,0.142029566079835,0.199213314911592,-0.06095513815932598,0.5638495926171475,0.1894479071833927,0.4062892595509891,0.19066077876561738,1.0,0.21414837389776253,0.7386929199366356,0.28476583679130446,0.5120269368566075,0.24855313626731879,-0.22075458049823463,0.662761342584905,0.586005636278635,0.11423527131801417,0.36224462325786205,0.5094639195325259,0.605930710281968,0.11249316242324606,0.5566900539069034,0.3969342437262737,0.18330398658249047,0.25826568242720244,0.17159097610222082,0.11558117573421757,0.14201827492326533,0.21684674218747638,-0.059485437334647326,0.16949756179160083,-0.07798232362728251,0.04691620104834726,0.1102914975478546,0.9323502881602973,0.31351200449260647,0.7024408524897608,0.3908278250601105,0.5080039037270547,0.24546119035622832,0.27165477758987533,0.16063058313698686,0.17889235163369327,0.17660307702949324,0.14422028628756392,0.10471787420050302,-0.23232430021574169,0.1723248550922962,-0.24065086517595471,0.1741057767729095,-0.004813731060859461,0.10570429034402183,0.7164437910717286,0.08652024252377374,0.4820188657374407,0.2348155933061024,0.39831099737734466,0.07104836259760841,0.1408152608706461,0.12853905361767543,0.17546534486199872,0.18077492009957236
category_return_3years,-0.01915928108423166,0.1191868435453662,-0.027163285854044088,-0.15114868163840905,-0.4662882870315047,0.29878829060047957,-0.023295506932388483,0.3892349846395097,0.4562565481081945,0.36336789164805183,0.408136361027805,-0.10466449935137878,0.16414864897508633,0.10384242527597429,0.12454195004977765,0.12776206693966644,0.27938662999219177,0.08047923637873582,0.05577253133924966,-0.229789722863311,0.13309316584008432,0.3282418847431562,,0.007566200472774959,-0.01697579158263936,-0.0029595416715826515,0.009093961234842575,0.011403627901669206,0.0050278213153830105,0.01790695973710403,0.007036834215654228,0.14785805265474938,0.02977403525425062,0.07371385003776403,-0.21037363962028738,0.1445434669514471,0.34054363638381724,0.3192366133023726,0.43868920892683894,0.21414837389776253,1.0,0.3513442972492086,0.8776443732912484,0.23302933934724288,0.7842523480129955,0.1670688248860974,0.1727340660191034,-0.0066193335837979326,0.382814132762534,0.43443233842488554,0.22645038800285047,0.19509627560915782,0.22780387913420938,0.11748024866770133,0.08969970412716902,0.5097954785870742,0.2081965753580951,0.5318659337697205,0.22204825174025475,0.39409951412427846,0.002850714846828782,-0.08892895974992197,-0.01498444327679577,-0.0792299957258434,-0.02125219532967639,0.04570053687261898,0.15215870098651763,0.9904369220632672,0.29813063475443136,0.877863055006791,0.17613860978108167,0.7635970961981212,0.039892265904646944,0.18949677000271106,-0.007424508998045617,0.21149310525786782,-0.0032742690210777574,0.1513001052313714,-0.17864880284117868,-0.40445195066479356,-0.19852938388770078,-0.3739840117661562,-0.1345719417975867,-0.4879315992401685,0.24760723442934734,0.7763585344281457,0.3591565904840665,0.8382122538788884,0.2353670182525129,0.6714312131933151,0.3590484138903928,0.14063679975327692,0.24334569277234017,0.7327527283727021
fund_return_5years,0.04372487363486548,0.42512955844919087,0.06647919925643003,-0.2430816131376922,-0.34441999149732017,0.32612663201427666,-0.008086443563649168,0.3371420169837383,0.3854339936233611,0.312655249422752,0.3589324524327002,-0.03380501845725576,0.17115473228409164,0.13228192030343533,0.10955286556910629,0.11003514048780051,0.16222323968607338,0.07280157336846083,0.08326376086218647,-0.13019986410443202,0.1627589710470457,0.26608791240410334,,0.01194695813673898,0.008156724902573152,-0.0005614597317015147,-0.0013018196504958758,0.007844920785002686,0.0056942922705070995,0.014172407148250271,0.0009945524571732848,0.3547705172316177,0.03978126189044613,0.25765797042086186,-0.09204341614658758,0.3492785864467057,0.14306123881929872,0.4630256167869443,0.16613797973169447,0.7386929199366356,0.3513442972492086,1.0,0.3435637496010655,0.5521124053560518,0.305049653545834,0.008908900685234374,0.5034934565635044,0.31705806169940376,0.5456421944817471,0.7075178988646186,0.5028433462761708,0.6382548120759857,0.3027613758641505,0.41164473788646727,0.3561312295827004,0.3637403558873571,0.5157157955646304,0.3837393008320957,0.28206061374500657,0.2874807013331094,0.16390529871346793,-0.04223170161269624,0.16446072838077017,-0.042077379504294576,0.015325863055491388,0.031091038260253626,0.6531320608570492,0.6090588964184676,0.9220094516625621,0.5752495052090698,0.5383121096333635,0.4677403073805804,0.21357509010821546,0.13514195295289158,0.23845578522555325,0.14602045415536252,0.19017553074859392,0.08785411415768647,-0.37603201287877336,-0.1897997945537917,-0.38848086271075766,-0.16951357607734518,-0.01800880807472273,-0.23493621141543453,0.5230612201611202,0.417866228710593,0.673400219119214,0.4940340179457245,0.4764086699607512,0.3729089427825025,0.22975191522567623,0.21035830276043932,0.28058545207039204,0.4458351086869649
category_return_5years,-0.03492188185607591,0.22381375201995748,-0.007108895021735944,-0.14318691678272633,-0.539566383474462,0.4269852598505766,-0.16477974389757985,0.4641520883980235,0.5287107962223961,0.37913235481000085,0.4715776736192412,-0.14401688239694768,0.2726084763248308,0.18109946815363562,0.1239119860452198,0.16771994989129851,0.33696120295628357,0.0710864225576473,0.08280652354861395,-0.09546655382985605,0.20294451198533386,0.3098085036300203,,-0.07549011085918374,-0.08423412933285256,-0.08429411637481643,-0.07358313866625228,-0.019314341723290242,-0.019874431232926565,-0.008511483901441005,-0.009367656978699936,0.2672123787553782,0.011961602475596666,0.045909219695945094,-0.20481057900779803,0.25976537813308787,0.4885594394882247,0.33453345203049584,0.37755901199633596,0.28476583679130446,0.8776443732912484,0.3435637496010655,1.0,0.2846415948652348,0.8141147799307529,0.0842467128073745,0.1823757049612278,0.0499917267717819,0.3028799243876737,0.3619811995788103,0.3618554773479915,0.24782805241954395,0.26487430378903526,0.19194280353119314,0.036148701187862946,0.30612191929992977,0.15009902367743166,0.5438922912929383,0.20441036659163556,0.23604932325962238,0.018576701503169403,-0.10232275994391202,-0.011143439504320968,-0.10865550630605639,-0.02913976138398308,0.09988390657481193,0.20682519874171262,0.8601600772746848,0.2773604419300496,0.9949211977280471,0.21834017948412895,0.6722920763399958,0.07222035355676502,0.35424682895410864,-0.000582332324566772,0.3756977055696912,0.0183010219151979,0.3368872196909473,-0.21404589816881361,-0.3035245456109286,-0.2368916265777539,-0.29100078773693105,-0.13648698066837264,-0.4299481723543815,0.3032595516899651,0.6003170575386616,0.32155716940541706,0.867039021854517,0.2650751330245309,0.5255839451806795,0.3451794244546629,0.12449257726137634,0.2492343856126579,0.66986136778683
fund_return_10years,0.05619811219656897,0.3864570248830618,0.007426199699521802,-0.1460072944934221,-0.23693321953388335,0.3437246943320613,-0.09710939744460934,0.3561536298604136,0.3568559418989608,0.31466241414318175,0.3372271201553731,0.043605702643887884,0.17551965964569546,0.12346661204289096,0.1158491224196353,0.09425031171396173,0.13473286818898875,0.051019989731982913,0.07963809226460701,0.00667150592916451,0.16498467131008626,0.20524578179984498,,-0.03183096098653161,-0.027388023211118093,-0.055435217360867,-0.05613262230746734,-0.036278053845064086,-0.03200459031135436,-0.026603558382230143,-0.022210389437432976,0.32627373022007816,0.05511921508332259,0.11614147591141964,-0.13121961227741416,0.3303171944008364,0.07768974814240587,0.22118495582764178,0.12103247545583687,0.5120269368566075,0.23302933934724288,0.5521124053560518,0.2846415948652348,1.0,0.26423192913564414,-0.1675198240063907,0.34641290458959956,0.2952943941255818,0.1336146905024089,0.3510197076081806,0.48509536761755806,0.5138635581819933,0.22713563741120815,0.6126561185588991,0.06628137812119944,0.12037286531872961,0.07983402958678228,0.19166102156900255,0.2418051684397972,0.15084374538933246,0.1547301004895116,-0.04117843704571864,0.16629776705893007,-0.04819751802882584,0.13574425159871958,0.05550198155464298,0.47255023921274375,0.302479894272918,0.5344714199735967,0.36664419677651233,0.98000679993126,0.2823526883514354,0.20066475557266888,0.06995684652305335,0.2739531447348173,0.081274254816744,0.4744008913042436,0.010604787542875128,-0.0389005909109806,0.022814195190260466,0.00495363101325968,0.026151019845779635,0.20411602595188838,-0.03475631547083057,0.42763645858141447,0.1451096258388896,0.48293062635165795,0.26075058650374705,0.8509970867229698,0.1752039440748553,0.11535389807277263,0.0751392986542941,0.5097124239450823,0.2628283042151278
category_return_10years,-0.030702226621439465,0.16659987807005788,-0.10834885815787693,-0.15680290283104284,-0.454578031389225,0.3966794739128933,-0.16942180589819714,0.4138313726241935,0.5053018027902545,0.3015451143018429,0.42245008289705244,-0.044728753672291566,0.240315211362492,-0.005232526755978107,0.043668513280501926,0.1719474877600607,0.34855477420779446,0.04379461972112068,0.05532066513225617,-0.03829893973473016,0.1695808797752932,0.3374164695196967,,-0.041128963121299114,-0.0997147530573915,-0.0833098362922127,-0.08270657809095497,-0.10098246523214657,-0.09320445233226841,-0.05433931137191976,-0.04525113420995216,0.22760520858179148,0.1610426960632869,0.04299328364870161,-0.2427254629957751,0.2223088070686003,0.39821872821445575,0.27230199296035346,0.46652206893107084,0.24855313626731879,0.7842523480129955,0.305049653545834,0.8141147799307529,0.26423192913564414,1.0,0.07821288183881989,0.19666296951344633,0.05705095331499089,0.22606949451902458,0.3216721572158571,0.2448927922522235,0.18197921115942045,0.25665371659833747,0.27642999127324813,0.019780204248211676,0.2330169955524672,0.10117492773507158,0.3015165694774773,0.17604277861868986,0.6529072682688221,0.015914270136262478,-0.05119361225805424,-0.0019411830138515438,-0.059621358608589484,-0.021882463376959704,0.06830385525491062,0.18162762202586394,0.7699434561462293,0.2539276359466361,0.7660520643476979,0.2065082783456865,0.9657528869188476,0.01861111463621544,0.1741977680220205,-0.015693757925203073,0.1922179038159987,0.008473321059139907,0.08162943002717818,-0.15114687592629444,-0.11907381616966412,-0.16054777582629354,-0.10006989054531851,-0.09815387458886339,-0.42324487819389833,0.22389826324392234,0.45524444011825066,0.2660338497729951,0.602359989477595,0.24394700750169734,0.7969888915547074,0.24136765429947146,0.07877645982801047,0.2365712843056533,0.9214674192298093
fund_return_2018,0.02232605500199324,-0.5847643846407323,-0.03827949730499778,-0.11313136510628305,-0.07978349751586913,-0.28685327900228286,0.253486122917248,-0.16708513487172275,-0.055081237074485666,-0.05524811024518646,-0.08920039965876458,-0.23294620079546807,-0.1453016215328847,-0.15054481252648302,-0.014727331537921055,-0.08546598328539531,0.015727454732927637,0.037886184278426334,-0.08232461111015744,-0.2410126188371006,-0.15974853247537754,-0.03941126471403094,,0.13568584403790998,0.1194995425949049,0.14168014261923345,0.13182732360641045,0.07610245395531082,0.0722471623622609,0.0574748335912441,0.053598717637837974,-0.6019441295785198,-0.06206021988836151,-0.0750876666598082,0.04384581438689112,-0.594385255550798,-0.04855343892255995,0.4475815224557464,0.012191691728836612,-0.22075458049823463,0.1670688248860974,0.008908900685234374,0.0842467128073745,-0.1675198240063907,0.07821288183881989,1.0,-0.49877311334137503,-0.3954402913396271,0.3383187682373756,0.15975898213524115,-0.2882999248338371,-0.46883525271634124,0.22915889953195828,-0.5275244082583618,0.2826674515867507,0.19389592412684684,0.32207450457270387,0.2577768234371945,0.22522374261414926,0.17328122223875392,-0.16773104565942562,0.05547483627871994,-0.12182656556869996,0.09650006816273081,-0.07383549525370582,-0.17433361858850163,-0.3457934262002014,0.25926608229414344,-0.10152195167964018,0.1126166540744932,-0.19124591077665473,0.2291955322064332,0.015792184158479525,-0.10952820412652539,0.00886791429323018,-0.11974004505958818,0.012648444473368008,-0.057734836048388916,-0.23394854660920203,-0.52093681762047,-0.1962856564988359,-0.5325918749411657,-0.006079236153871872,-0.45288865271964884,-0.10948026051529462,0.4416713536670125,0.040156825144381306,0.30406142429787314,-0.06550519569007686,0.43112197024197835,0.07347986192917125,0.04533045043815768,0.07812323681834649,0.36696923237984597
fund_return_2017,0.02030506675378584,0.6229421262513657,-0.01536510161027349,-0.009720959319251194,-0.11423880849458153,0.4046033986105778,-0.20889029063646097,0.3412753394667027,0.39055465470766654,0.24350774384904814,0.3629229180269598,0.1288834577061464,0.2644468104316097,0.17086342149227646,0.0007812851725424703,0.12764484491709055,0.18188261836638897,0.03575608331063091,0.10075261455318109,-0.07547710223730884,0.19212245771880018,0.3361817454105886,,-0.11528750608423032,-0.09823921686354939,-0.11217256639933784,-0.10748580408715326,-0.05490901329852907,-0.05669011877599719,-0.03953674517210307,-0.02193520552159889,0.5075057979689426,0.03355560390528202,0.23085959067231163,0.04648932887635579,0.5266980858789454,0.22400067831713816,0.005498910431996335,0.12193857066019985,0.662761342584905,0.1727340660191034,0.5034934565635044,0.1823757049612278,0.34641290458959956,0.19666296951344633,-0.49877311334137503,1.0,0.23690685577841727,0.10168759599455374,0.3056504381716475,0.4018161007175657,0.6746263494502266,-0.1346861204737527,0.4428641929867938,0.23511804233137723,0.35484673966424124,0.1867308587187554,0.2138385134571553,0.05868989539574553,0.36412740806739335,0.15876656940134154,-0.011871459637866167,0.1158275290312096,-0.04720181750564175,0.06969004728843275,0.0649751484987592,0.7023046603475341,0.35082514388707586,0.5741084444391799,0.36510447448074396,0.3587560420645893,0.2985286537166667,0.1438770705949222,0.2763117153336665,0.0663791664743579,0.3002728014430944,0.030736930648876934,0.22313658496797742,-0.030376905438121986,0.20387394242275333,-0.08094003574699264,0.26055895797383977,-0.05242460718679774,0.11067594399813294,0.46201391996015345,0.014115793012570791,0.3042511995339964,0.1345537454115973,0.2322129156203748,0.017024335028810608,0.08534385556815653,0.06321705189616514,0.05676457314818866,0.19662029253985244
fund_return_2016,-0.017812043905515784,0.4643771582999035,0.21064526543614628,-0.05718055603083579,-0.1737501683157836,0.26056081592009056,-0.07465916185594214,0.2447824784897277,0.15674697174058488,0.11867412355526545,0.1502346523463213,0.34577632880988995,0.03242151061167481,0.13906631989591633,0.019546623857085242,0.02676574114383947,-0.13882006132688302,0.05939889131165584,0.050569488252961974,0.21875917873216816,0.09295247668758005,0.0728113703762521,,-0.05881170827900725,-0.05464530585888578,-0.049312899785620395,-0.03366865097047878,0.025700486547639585,0.02205860232927925,0.014220502950898953,-0.015893261152059145,0.4160609773475282,0.3965175900100396,-0.06868499306876458,-0.17524915595074145,0.4286089187255679,-0.04265862557670951,0.1647405547975983,0.3202481915542828,0.586005636278635,-0.0066193335837979326,0.31705806169940376,0.0499917267717819,0.2952943941255818,0.05705095331499089,-0.3954402913396271,0.23690685577841727,1.0,-0.30852781613294766,-0.03916883569926377,0.16461984894957574,0.3604414235753709,0.04960469254743899,0.632116211528606,0.27808093746860624,-0.3060496618524848,-0.012056991397212965,-0.45533421251119005,-0.05375818230832032,-0.2520833849296134,0.15144904977563298,0.015473255810708469,0.1438912275316727,-0.010967899390876416,0.02938187996114092,0.08764365143681344,0.6220491274573001,-0.06360752965766692,0.36817758190448013,-0.07450944152171467,0.30201708661078536,-0.07165374566815902,-0.025197883533637045,-0.025957248719347795,0.006569886743734187,-0.020542045135270685,0.015543659244667492,-0.11751214596223794,-0.07586733847366778,0.39311028610689075,-0.03574152874871439,0.3541478954362974,-0.027241358140045684,0.3875890843801019,0.39908463173364556,-0.14974557091253748,0.20457135193041892,-0.08014513266544007,0.19177536303001347,-0.20656439530388188,0.03281977594871224,0.05769172997547529,0.011612398617846867,-0.27350253730049773
fund_return_2015,0.06641050696087825,-0.0033326413562408085,-0.07477309433659057,-0.2083477093413464,-0.2434479260076317,0.068548505822632,0.08985617121679428,0.11518377021412596,0.17563746428726904,0.15336228698252072,0.19699814415479497,-0.24967128883878503,0.14346780240341522,0.025370661183445716,0.07050742305919361,0.10718510912618234,0.21018555944343187,-0.0083930730270749,0.016553844433150937,-0.3027543752374973,0.08636259535145381,0.16064691449224952,,0.06603654769596731,0.06563085637687212,0.05798536856720002,0.052599191212820064,0.00811531475340113,0.008460366365869117,0.007345174927711838,0.016604292071416366,-0.04924596798935559,-0.25266123990033534,0.19397265250712822,-0.008823850945777001,-0.06741055296230067,0.10076313187826609,0.2962570988079946,-0.06491274723109694,0.11423527131801417,0.382814132762534,0.5456421944817471,0.3028799243876737,0.1336146905024089,0.22606949451902458,0.3383187682373756,0.10168759599455374,-0.30852781613294766,1.0,0.5245829709884366,0.2982821373545865,0.22687965151078707,0.2723429300945076,-0.22300797207603545,0.07917241167548109,0.5162761384848621,0.4923919869232849,0.6291598812125857,0.3010054403792835,0.3079060634597194,0.008236631426478364,-0.049861380682149486,-0.017677425156782934,-0.01723271753218004,-0.06162168359182803,-0.09547558656985823,0.049502056828175295,0.6430983767196562,0.5040197068024804,0.5749562822966805,0.13184726471087474,0.4222744977176813,0.21336978122974462,0.1234753341042277,0.13898052755145204,0.12975830074807743,0.12007009446220775,0.10225412147740601,-0.36052975021324934,-0.5165578709695023,-0.38817583320965504,-0.48503115823415416,-0.009207286058931232,-0.5230953534194596,0.10511906768632656,0.5858084491768237,0.40456649980859105,0.5927390507793231,0.19007721450405435,0.47540449785248934,0.20352940844071726,0.15926155434064065,0.1860032806814787,0.513603691934822
fund_return_2014,0.017463157016654213,0.25595546334177893,0.04404831028039333,-0.21066021710828353,-0.2295490369643638,0.20368814416275263,0.043480269014903906,0.30265314776952895,0.33637378369315163,0.34497616824411287,0.3344368372267938,-0.15367056403143745,0.083689814678064,0.0707117591959441,0.18582823912458796,0.08640783275646607,0.24099186013809135,0.086500089803189,0.027001643870054947,-0.18309316240435336,0.08023547867199635,0.16479019705556164,,0.05690273547671726,0.03859783476144007,0.021726316559990303,0.029288926257037176,-0.011207785981173243,-0.012980373157064268,0.0009133650267963698,0.005132700602050308,0.21073046097784473,-0.061675311715568434,0.34296829591112776,-0.09088285167508396,0.21335782432029232,0.09289438021216045,0.5094630699774751,0.09241400518463803,0.36224462325786205,0.43443233842488554,0.7075178988646186,0.3619811995788103,0.3510197076081806,0.3216721572158571,0.15975898213524115,0.3056504381716475,-0.03916883569926377,0.5245829709884366,1.0,0.32820196403870017,0.3969783534176107,0.35612482488532904,0.14991788008600004,0.09625301210399878,0.4768265357581599,0.3823125736141875,0.5120054906962671,0.30284402076772204,0.38272067575819785,0.15456379380587937,-0.019704215074855296,0.14704518580522488,-0.017116619828531007,-0.04162105663158386,-0.011058254711974714,0.29433085020038235,0.7946640206604088,0.6734868670045498,0.6894500191182658,0.3631762316284101,0.6429611224636932,0.15170516891743088,0.0791083105664167,0.13228986838966247,0.08167399271682495,0.08562597682038743,0.05884040498960763,-0.2783784190082949,-0.32648333769648213,-0.2887838041310648,-0.3033112093086866,-0.01545377502177723,-0.45210948303886106,0.2695121294357532,0.6331685001040411,0.5311786453117696,0.6355767681080164,0.3403695290763155,0.5979128319550726,0.28745818680082486,0.15679398331018113,0.21951128949324566,0.6524502099933556
fund_return_2013,0.07602798698271901,0.6880177441990355,-0.05722994880324669,-0.18118640256341498,-0.19232329651353516,0.4532792827115264,-0.23355112268910794,0.42289217928293915,0.4711890334324985,0.28276199606812746,0.4325107669618251,-0.13259675975876545,0.2704225700037112,0.15117627416679516,-0.007935149505637087,0.11505432503911828,0.2923522171494207,0.045525389714503386,0.08406410769510786,0.0542319959860617,0.2406328945724854,0.29055703689361423,,-0.15498446970023358,-0.10700494450977883,-0.1274583279404469,-0.1286879177660018,-0.057638892841534416,-0.046575198547727896,-0.04135443737434413,-0.03812087781930682,0.48913651953996906,-0.19758663979575325,0.04568661279781038,-0.1274682969516153,0.48188247539427276,0.1423046794645928,0.2919684689309255,-0.11378090346900235,0.5094639195325259,0.22645038800285047,0.5028433462761708,0.3618554773479915,0.48509536761755806,0.2448927922522235,-0.2882999248338371,0.4018161007175657,0.16461984894957574,0.2982821373545865,0.32820196403870017,1.0,0.5188893877885845,0.05953169764141717,0.22829645375558652,-0.12740587036048265,-0.0024425748002360518,-0.07728335746779301,0.38690174622552265,-0.029329533817743014,0.015793332930069744,0.17413297881489548,-0.050340487897199325,0.15496706579079725,-0.069384551164911,0.03816199680796698,0.03758530829614893,0.5142232200900753,0.3917214540227319,0.5051396024041176,0.7453870682432087,0.517914974243523,0.3187780191803052,0.2215350038856772,0.3695118391557651,0.21647758785159418,0.3772299776747857,0.19978783109754403,0.3719079524337842,-0.052548604032897545,-0.12844722430905325,-0.0647555696639868,-0.15419159891674472,0.08307913338149545,-0.2522159246705712,0.4114919455052857,0.21740171588318505,0.39818032474332266,0.6063843990548982,0.40658081766226567,0.19577510873155704,0.18894573053207261,0.12851503566748637,0.20091759654808494,0.38406046703838065
fund_return_2012,0.042942676417291714,0.6247106156757553,0.2126793300299285,-0.24716014084463814,-0.29917106770001695,0.4575029284954251,-0.09880440171848894,0.3942399728114912,0.35019936922233486,0.34584344078009266,0.39900086231621285,0.01489328815690667,0.266241398260946,0.28223695904939033,0.24052984128530866,0.13003392438942302,0.16699255341688637,-0.022541697782532736,0.1336281072349149,-0.025856115210299346,0.16166620756552283,0.1061916307871276,,-0.08806817504294429,-0.037050184008587714,-0.030615958419347344,-0.015335967336092214,0.01962045059319422,0.014856108285680939,0.018076292606012408,0.009574070439269356,0.44856576897120176,-0.028820774858108997,0.21533291976258948,-0.06864701952409387,0.47491375333979685,0.14505627439106653,0.2489286449086393,0.053767012344661635,0.605930710281968,0.19509627560915782,0.6382548120759857,0.24782805241954395,0.5138635581819933,0.18197921115942045,-0.46883525271634124,0.6746263494502266,0.3604414235753709,0.22687965151078707,0.3969783534176107,0.5188893877885845,1.0,0.05923819769334489,0.54536546949976,0.04766895126095087,0.24236395569543362,0.09029219780293103,0.3728328334959081,0.10495444028382195,0.21699712638089955,0.22826274486344592,-0.06456917825271626,0.22452577742126378,-0.0597899076900056,0.05115338930715868,0.06502942925513358,0.6168382574792701,0.4208036955032081,0.6533790151024161,0.5677794238433235,0.5463910605291857,0.3773661523129153,0.16300597428381056,0.13170449936286605,0.17012706486415533,0.19660009365289394,0.1531628978864533,0.22718893339205895,-0.2536743825132087,-0.06407237475126436,-0.2749149557758182,-0.007876953272026154,-0.018218012132359507,-0.04250960003827081,0.46344332878907196,0.19235122916723146,0.44153409793110776,0.4110548902445769,0.41175337216227226,0.12088938973327613,0.15437682997263782,0.12788447972261943,0.14175671378065033,0.28742291033693923
fund_return_2011,-0.035675221542483676,0.07942882338875226,0.08407995674601397,-0.28691363620826615,-0.37643980304131075,-0.13543663871783682,0.3576723434521803,0.022209831231810345,0.10436651083869367,0.05303166195980686,0.07848693679829051,-0.2498826870223681,0.022770583517457536,-0.16827859701374076,0.010757970203675086,0.08034847082431266,0.15857111356118544,0.0016507700290980395,-0.008866840979792191,-0.02172972173131193,-0.07471571401082423,-0.05719638168310916,,0.290173100770075,0.16372167765911408,0.17920398278009383,0.16661920348238227,0.05982111828859263,0.05734331493125376,0.04097266411144116,0.024952276968252345,0.135853250770681,0.020234961401805272,0.19494203354057119,-0.07788406832756177,0.11020055581430187,-0.02401762068807249,0.4990739627174216,0.06537698755456023,0.11249316242324606,0.22780387913420938,0.3027613758641505,0.26487430378903526,0.22713563741120815,0.25665371659833747,0.22915889953195828,-0.1346861204737527,0.04960469254743899,0.2723429300945076,0.35612482488532904,0.05953169764141717,0.05923819769334489,1.0,0.17869034657620905,-0.08083591326583432,-0.0544023932934975,0.14534392481946917,0.2022865152511304,0.2758168386195411,0.023986422808170125,0.1713084385549368,0.03693958719706151,0.15656751226816243,0.027778231459146995,0.038679900122077955,0.023064145725110795,0.06265538325943718,0.19931159845933205,0.22586382822928905,0.19236310378783772,0.17659510643588106,0.17697596413653624,0.1281761997937423,0.10818930679372799,0.10352011015508371,0.05563130192349901,0.030527047437139535,-0.031031644987735727,-0.4467774912531243,-0.46230605085481874,-0.45065518190131293,-0.5224395572173106,-0.28756014688155185,-0.5378647277480518,0.09866611052660888,0.4301718461465378,0.2923966255752698,0.3696132578940052,0.29306690280248476,0.4580308893511888,0.06987354725095779,0.10119971036822137,0.1994031519034033,0.3584946824015573
fund_return_2010,-0.02905623287530313,0.5634779790574568,0.046018480203409845,-0.12609238450222313,-0.2564042709780431,0.390143556982689,-0.1273777655055928,0.41087698144795864,0.34411217255256,0.30208206792205833,0.35696944589011625,0.1697139797201543,0.18095799700861362,0.0809978135796315,0.15597833038751727,0.07496226107479315,0.0568784389246509,-0.042540906807259415,0.06309600447106559,0.12051771633923095,0.1190501578964618,0.13808589974858843,,-0.06713164987548846,-0.09489918838368083,-0.08021656684714468,-0.06181289192915126,-0.003988375189129568,-0.004300129506845483,-0.004685646056877975,-0.007312856271229509,0.5304752192940094,0.27783029283162736,0.10120596885096672,-0.1705403471811612,0.5340048620742822,0.051431042273650696,0.15282024582303624,0.26045448105149654,0.5566900539069034,0.11748024866770133,0.41164473788646727,0.19194280353119314,0.6126561185588991,0.27642999127324813,-0.5275244082583618,0.4428641929867938,0.632116211528606,-0.22300797207603545,0.14991788008600004,0.22829645375558652,0.54536546949976,0.17869034657620905,1.0,-0.040832599071817334,-0.07692428501664261,-0.1163898427203397,-0.1095577571789062,0.11522917135275113,0.3082117678686564,0.2640538238674516,-0.13349887451963555,0.2510787636616554,-0.1225000497145654,0.06851241738961181,0.09897087379232579,0.5737841624973049,0.10550200582210531,0.4175544387420908,0.12377419899604564,0.6422352967226598,0.3982237528120767,-0.0697454704006423,-0.2009959894519101,-0.0638875416321101,-0.13858492336956563,0.02950381178705507,-0.17729405146466304,-0.0921420104805127,0.30710332990901823,-0.10168209905215186,0.3423795782029985,-0.04008945547229797,0.24362402507595318,0.4114850168859197,-0.13111144966244215,0.27614252910500653,-0.0006643651050737112,0.47197863501633963,0.09640688401100703,0.09924584890494056,-0.15274202306121648,0.10020507259871067,0.25918195054311033
